id_transaccion,fecha_venta,fecha_envio,id_cliente,nombre_cliente,apellido_cliente,email_cliente,pais_cliente,genero_cliente,estado_civil_cliente,id_producto,codigo_producto,nombre_producto,categoria_producto,subcategoria_producto,costo_fabricacion,cantidad,precio_unitario,monto_total,metodo_pago
TRX-100356,20251106,20251114,CLI-0066,Sofia,Ruiz Perez,sofiaruiz83@empresa.com,Estados Unidos,M,Soltero,PRD-074,SKU-DEP-074,Producto Accesorios 74,Deporte,Accesorios,195.28,6,355.09,2130.54,Efectivo
TRX-104587,20250217,20250224,CLI-0185,Alejandro,Alvarez Diaz,alejandroalvarez@gmail.com,Colombia,M,S,PRD-051,SKU-HOG-051,Producto Muebles 51,Hogar,Muebles,52.95,2,73.32,146.64,Paypal
TRX-104500,11/04/2025,20250421,CLI-0113,Laura,Garcia Rodriguez,lauragarcia@hotmail.com,CO,Female,Casado,PRD-053,SKU-ELE-053,Producto Smartphones 53,Electronica,Smartphones,151.32,3,212.34,637.02,Efectivo
TRX-103324,25/10/2025,20251026,CLI-0205,Elena Javier,Diaz Ruiz,elenadiaz88@empresa.com,Mexico,F,Soltero,PRD-017,SKU-ELE-017,Producto Smartphones 17,Electronica,Smartphones,152.07,12,255.93,3071.16,Efectivo
TRX-109387,20260131,20260201,CLI-0353,Fernando,Martinez Diaz,fmartinez@empresa.com,Espana,n/a,C,PRD-075,SKU-HOG-075,Producto Iluminacion 75,Hogar,Iluminacion,187.64,2,455.49,910.98,Efectivo
TRX-104481,25/06/2025,20250705,CLI-0049,Sofia,Cruz Flores,scruz@empresa.com,USA,Male,C,PRD-041,SKU-DEP-041,Producto Accesorios 41,Deporte,Accesorios,15.85,5,29.18,145.9,Efectivo
TRX-109057,20250425,20250503,CLI-0314,Elena Marta,Suarez Flores,elenasuarez@hotmail.com,MX,F,Casado,PRD-045,SKU-HOG-045,Producto Iluminacion 45,Hogar,Iluminacion,49.43,5,68.66,343.3,Paypal
TRX-101496,20251029,20251108,CLI-0403,Laura Fernando,Lopez Diaz,laura.lopez@gmail.com,USA,F,Soltero,PRD-055,SKU-DEP-055,Producto Ropa 55,Deporte,Ropa,46.55,8,77.51,0.0,Transferencia
TRX-106273,0,,CLI-0139,Lucia,Gonzalez Rodriguez,lucia.gonzalez@empresa.com,Espana,n/a,Soltero,PRD-034,SKU-DEP-034,Producto Ropa 34,Deporte,Ropa,108.5,2,164.78,329.56,Efectivo
TRX-106892,20260108,20260115,CLI-0334,Fernando,Vargas Torres,fernandovargas@empresa.com,Espana,Male,Casado,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,2,189.79,379.58,Tarjeta
TRX-106257,15/01/2025,20250123,CLI-0383,Carmen,Gomez Martinez,cgomez@outlook.com,Espana,Female,S,PRD-052,SKU-ELE-052,Producto Laptops 52,Electronica,Laptops,137.39,14,225.46,3156.44,Paypal
TRX-107801,20250620,20250621,CLI-0246,Maria,Diaz Suarez,mariadiaz90@gmail.com,Estados Unidos,F,S,PRD-046,SKU-HOG-046,Producto Decoracion 46,Hogar,Decoracion,154.86,11,254.39,2798.29,Tarjeta
TRX-103777,20250923,20251001,CLI-0155,Marta Ana,Gomez Lopez,marta.gomez@outlook.com,MX,Male,S,PRD-014,SKU-ELE-014,Producto Laptops 14,Electronica,Laptops,43.1,12,88.89,1066.68,Transferencia
TRX-103879,10/04/2026,20260415,CLI-0455,Carmen,Lopez Garcia,clopez@gmail.com,USA,Male,Soltero,PRD-050,SKU-HOG-050,Producto Decoracion 50,Hogar,Decoracion,130.41,11,271.88,2990.68,Transferencia
TRX-107492,08/08/2026,,CLI-0215,Rosa,Cruz Martinez,rosacruz72@gmail.com,USA,F,S,PRD-017,SKU-ELE-017,Producto Smartphones 17,Electronica,Smartphones,152.07,11,270.17,2971.87,Transferencia
TRX-108565,20260406,20260409,CLI-0231,Luis Laura,Perez Garcia,luisperez70@hotmail.com,USA,F,C,PRD-057,SKU-HOG-057,Producto Iluminacion 57,Hogar,Iluminacion,36.11,1,67.38,67.38,Efectivo
TRX-101745,20250729,20250802,CLI-0085,Juan Daniel,Rodriguez Ramirez,juanrodriguez95@yahoo.com,USA,Male,S,PRD-060,SKU-DEP-060,Producto Ropa 60,Deporte,Ropa,43.56,5,96.99,484.95,Tarjeta
TRX-105378,24/04/2026,20260504,CLI-0215,Rosa,Cruz Martinez,rosacruz72@gmail.com,USA,F,S,PRD-015,SKU-HOG-015,Producto Decoracion 15,Hogar,Decoracion,119.15,4,280.16,1120.64,Paypal
TRX-108445,20260517,20260522,CLI-0104,Diego,Vargas Martinez,dvargas@hotmail.com,,Female,Casado,PRD-058,SKU-DEP-058,Producto Calzado 58,Deporte,Calzado,91.03,11,197.78,2175.58,Transferencia
TRX-106048,20250726,20250727,CLI-0219,Pedro Juan,Ruiz Martinez,pedro.ruiz@gmail.com,Estados Unidos,Male,Casado,PRD-044,SKU-DEP-044,Producto Accesorios 44,Deporte,Accesorios,90.05,9,128.84,1159.56,Transferencia
TRX-103467,20250517,20250521,CLI-0441,Elena Marta,Perez Cruz,eperez@outlook.com,CO,Male,Casado,PRD-030,SKU-ELE-030,Producto Smartphones 30,Electronica,Smartphones,8.23,13,10.63,138.19,Transferencia
TRX-109419,20260821,,CLI-0068,Elena Javier,Gomez Alvarez,egomez@yahoo.com,US,M,C,PRD-050,SKU-HOG-050,Producto Decoracion 50,Hogar,Decoracion,130.41,14,261.31,3658.34,Efectivo
TRX-101356,12/01/2026,20260115,CLI-0403,Laura Fernando,Lopez Diaz,laura.lopez@gmail.com,USA,F,Soltero,PRD-022,SKU-DEP-022,Producto Accesorios 22,Deporte,Accesorios,180.46,5,424.59,2122.95,Paypal
TRX-101894,20251217,20251224,CLI-0559,Juan,Gonzalez Ramirez,jgonzalez@yahoo.com,MX,n/a,C,PRD-057,SKU-HOG-057,Producto Iluminacion 57,Hogar,Iluminacion,36.11,9,82.96,746.64,Tarjeta
TRX-109407,0,,CLI-0073,Ana Rosa,Suarez Rodriguez,ana.suarez@hotmail.com,Estados Unidos,n/a,Casado,PRD-037,SKU-ELE-037,Producto Laptops 37,Electronica,Laptops,77.16,4,188.46,753.84,Tarjeta
TRX-104973,20250224,20250227,CLI-0571,Luis,Ramirez Torres,luisramirez@outlook.com,CO,F,S,PRD-030,SKU-ELE-030,Producto Smartphones 30,Electronica,Smartphones,8.23,12,16.21,194.52,Efectivo
TRX-102252,20251022,20251031,CLI-0122,Sofia Daniel,Diaz Martinez,sdiaz@empresa.com,Espana,Female,S,PRD-011,SKU-DEP-011,Producto Calzado 11,Deporte,Calzado,87.8,12,142.26,1707.12,Efectivo
TRX-104261,0,,CLI-0092,Elena Laura,Martinez Perez,elena.martinez@yahoo.com,US,M,Casado,PRD-057,SKU-HOG-057,Producto Iluminacion 57,Hogar,Iluminacion,36.11,8,62.86,502.88,Efectivo
TRX-102789,20250517,20250526,CLI-0580,Juan,Sanchez Lopez,juansanchez87@empresa.com,Estados Unidos,Female,Casado,PRD-061,SKU-ELE-061,Producto Smartphones 61,Electronica,Smartphones,146.29,9,232.52,2092.68,Efectivo
TRX-103953,20251006,20251011,CLI-0503,Lucia,Vargas Perez,lvargas@hotmail.com,USA,M,S,PRD-052,SKU-ELE-052,Producto Laptops 52,Electronica,Laptops,137.39,11,180.11,1981.21,Transferencia
TRX-104549,20260203,20260209,CLI-0225,Maria,Romero Ramirez,maria.romero@hotmail.com,Estados Unidos,Male,S,PRD-015,SKU-HOG-015,Producto Decoracion 15,Hogar,Decoracion,119.15,5,260.78,1303.9,Efectivo
TRX-102085,20250112,20250118,CLI-0226,Jorge Carlos,Gomez Suarez,jorgegomez73@outlook.com,CO,F,S,PRD-002,SKU-DEP-002,Producto Accesorios 2,Deporte,Accesorios,176.37,12,308.8,3705.6,Transferencia
TRX-106228,20250806,20250812,CLI-0534,Marta Sofia,Perez Ramirez,mperez@yahoo.com,US,Male,Soltero,PRD-036,SKU-DEP-036,Producto Accesorios 36,Deporte,Accesorios,92.56,4,201.32,805.28,Efectivo
TRX-106893,20260726,20260730,CLI-0071,Diego Lucia,Ruiz Romero,diegoruiz@empresa.com,,Male,S,PRD-037,SKU-ELE-037,Producto Laptops 37,Electronica,Laptops,77.16,1,186.26,186.26,Efectivo
TRX-107401,0,,CLI-0037,Ana Rosa,Lopez Diaz,analopez@empresa.com,Espana,M,S,PRD-061,SKU-ELE-061,Producto Smartphones 61,Electronica,Smartphones,146.29,7,330.31,2312.17,Paypal
TRX-100332,20250510,20250512,CLI-0464,Fernando,Suarez Gonzalez,fsuarez@empresa.com,US,n/a,S,PRD-070,SKU-ELE-070,Producto Smartphones 70,Electronica,Smartphones,176.03,-2,223.38,-446.76,Tarjeta
TRX-107365,20260424,20260428,CLI-0111,Carlos,Ruiz Rodriguez,carlosruiz80@empresa.com,ES,Male,S,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,11,179.85,1978.35,Tarjeta
TRX-107906,20251023,20251028,CLI-0554,Fernando Luis,Diaz Cruz,fernandodiaz90@empresa.com,Colombia,n/a,S,PRD-035,SKU-HOG-035,Producto Muebles 35,Hogar,Muebles,158.66,8,211.45,1691.6,Tarjeta
TRX-106956,20251024,20251028,CLI-0343,Laura,Vargas Perez,lauravargas71@empresa.com,USA,M,S,PRD-067,SKU-ELE-067,Producto Audio 67,Electronica,Audio,19.97,10,27.54,275.4,Tarjeta
TRX-108283,20260114,20260117,CLI-0131,Maria,Gonzalez Lopez,mariagonzalez98@yahoo.com,MX,F,Casado,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,7,129.98,909.86,Transferencia
TRX-109674,20250318,20250328,CLI-0085,Juan Daniel,Rodriguez Ramirez,juanrodriguez95@yahoo.com,USA,Male,S,PRD-059,SKU-ELE-059,Producto Audio 59,Electronica,Audio,21.84,7,29.48,206.36,Efectivo
TRX-102418,20251007,20251011,CLI-0149,Rosa,Torres Martinez,rosatorres@empresa.com,MX,F,C,PRD-002,SKU-DEP-002,Producto Accesorios 2,Deporte,Accesorios,176.37,13,347.96,4523.48,Transferencia
TRX-109356,20260418,20260424,CLI-0514,Ana Jorge,Martinez Suarez,amartinez@empresa.com,USA,Female,C,PRD-063,SKU-ELE-063,Producto Audio 63,Electronica,Audio,145.22,7,298.09,2086.63,Transferencia
TRX-106631,20260812,,CLI-0447,Elena Rosa,Martinez Lopez,emartinez@gmail.com,,M,C,PRD-068,SKU-HOG-068,Producto Decoracion 68,Hogar,Decoracion,145.32,2,331.75,663.5,Paypal
TRX-102488,20260424,20260425,CLI-0350,Juan Laura,Sanchez Flores,jsanchez@hotmail.com,US,n/a,Casado,PRD-075,SKU-HOG-075,Producto Iluminacion 75,Hogar,Iluminacion,187.64,14,233.01,3262.14,Transferencia
TRX-106673,20260426,20260501,CLI-0275,Juan Carmen,Romero Ramirez,jromero@hotmail.com,USA,n/a,Soltero,PRD-053,SKU-ELE-053,Producto Smartphones 53,Electronica,Smartphones,151.32,7,270.26,1891.82,Transferencia
TRX-105812,20250110,20250117,CLI-0122,Sofia Daniel,Diaz Martinez,sdiaz@empresa.com,Espana,Female,S,PRD-066,SKU-DEP-066,Producto Calzado 66,Deporte,Calzado,163.68,8,378.48,0.0,Paypal
TRX-106810,20250928,20250930,CLI-0344,Jorge,Gomez Suarez,jorgegomez91@empresa.com,Mexico,M,Casado,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,7,73.73,516.11,Tarjeta
TRX-101105,20250801,20250811,CLI-0063,Maria Alejandro,Gonzalez Romero,mgonzalez@gmail.com,MX,F,Casado,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,2,75.71,151.42,Tarjeta
TRX-106353,20260319,20260326,CLI-0495,Elena,Diaz Gonzalez,elenadiaz93@yahoo.com,ES,Female,S,PRD-076,SKU-HOG-076,Producto Iluminacion 76,Hogar,Iluminacion,186.77,11,234.5,2579.5,Transferencia
TRX-105596,20250804,20250814,CLI-0102,Daniel Carlos,Suarez Alvarez,dsuarez@empresa.com,MX,n/a,S,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,14,131.34,1838.76,Paypal
TRX-105064,20260618,20260627,CLI-0173,Rosa,Gomez Suarez,rosagomez90@hotmail.com,ES,Male,C,PRD-037,SKU-ELE-037,Producto Laptops 37,Electronica,Laptops,77.16,8,152.53,1220.24,Tarjeta
TRX-102704,20260325,20260402,CLI-0116,Maria,Rodriguez Gomez,mrodriguez@empresa.com,Mexico,M,Soltero,PRD-031,SKU-HOG-031,Producto Iluminacion 31,Hogar,Iluminacion,65.47,11,153.57,1689.27,Paypal
TRX-109688,20260607,20260610,CLI-0370,Lucia Alejandro,Gomez Rodriguez,lucia.gomez@hotmail.com,USA,Male,Soltero,PRD-023,SKU-ELE-023,Producto Laptops 23,Electronica,Laptops,136.95,4,327.35,1309.4,Tarjeta
TRX-107445,20260826,,CLI-0042,Marta,Ruiz Cruz,martaruiz@yahoo.com,Espana,Male,S,PRD-047,SKU-HOG-047,Producto Iluminacion 47,Hogar,Iluminacion,190.85,10,277.58,2775.8,Efectivo
TRX-103433,20250503,20250512,CLI-0302,Alejandro Marta,Romero Ramirez,aromero@empresa.com,Mexico,Female,Casado,PRD-012,SKU-HOG-012,Producto Muebles 12,Hogar,Muebles,14.17,1,34.31,34.31,Transferencia
TRX-106736,28/12/2025,20260104,CLI-0113,Laura,Garcia Rodriguez,lauragarcia@hotmail.com,CO,Female,Casado,PRD-024,SKU-DEP-024,Producto Ropa 24,Deporte,Ropa,57.74,3,140.1,420.3,Efectivo
TRX-109765,20250320,20250326,CLI-0219,Pedro Juan,Ruiz Martinez,pedro.ruiz@gmail.com,Estados Unidos,Male,Casado,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,4,46.97,187.88,Transferencia
TRX-104703,20260722,20260729,CLI-0363,Pedro,Torres Vargas,pedrotorres89@empresa.com,CO,F,C,PRD-010,SKU-ELE-010,Producto Laptops 10,Electronica,Laptops,76.71,8,159.81,1278.48,Tarjeta
TRX-106316,0,,CLI-0323,Laura,Alvarez Cruz,laura.alvarez@hotmail.com,CO,F,C,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,9,150.05,1350.45,Transferencia
TRX-100218,20250412,20250420,CLI-0278,Diego Laura,Garcia Vargas,dgarcia@outlook.com,ES,Female,Casado,PRD-010,SKU-ELE-010,Producto Laptops 10,Electronica,Laptops,76.71,1,129.78,129.78,Efectivo
TRX-108603,20250625,20250704,CLI-0415,Laura,Torres Romero,lauratorres@empresa.com,,M,C,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,13,189.99,0.0,Efectivo
TRX-109860,20250604,20250614,CLI-0262,Marta,Gomez Ramirez,marta.gomez@gmail.com,ES,Male,C,PRD-038,SKU-HOG-038,Producto Decoracion 38,Hogar,Decoracion,68.83,5,107.72,538.6,Tarjeta
TRX-100408,20260811,,CLI-0424,Carmen Alejandro,Gomez Martinez,carmen.gomez@yahoo.com,Estados Unidos,Female,S,PRD-009,SKU-DEP-009,Producto Calzado 9,Deporte,Calzado,129.82,1,185.44,185.44,Paypal
TRX-102655,20250605,20250609,CLI-0490,Javier,Perez Lopez,javierperez99@hotmail.com,Mexico,Male,Soltero,PRD-060,SKU-DEP-060,Producto Ropa 60,Deporte,Ropa,43.56,12,67.56,810.72,Tarjeta
TRX-100364,20260424,20260502,CLI-0040,Sofia,Torres Ramirez,sofiatorres92@hotmail.com,Estados Unidos,F,C,PRD-071,SKU-ELE-071,Producto Audio 71,Electronica,Audio,78.61,9,103.15,928.35,Transferencia
TRX-109295,20260822,,CLI-0532,Juan Sofia,Gonzalez Alvarez,jgonzalez@outlook.com,Espana,Male,C,PRD-068,SKU-HOG-068,Producto Decoracion 68,Hogar,Decoracion,145.32,2,360.26,720.52,Paypal
TRX-104670,20250415,20250425,CLI-0541,Javier Luis,Gomez Ruiz,javiergomez@gmail.com,Estados Unidos,M,Casado,PRD-042,SKU-ELE-042,Producto Smartphones 42,Electronica,Smartphones,154.3,7,338.04,2366.28,Paypal
TRX-104965,28/03/2025,20250403,CLI-0335,Marta Diego,Lopez Romero,mlopez@empresa.com,,n/a,Casado,PRD-013,SKU-ELE-013,Producto Smartphones 13,Electronica,Smartphones,105.79,1,215.57,215.57,Paypal
TRX-108331,0,,CLI-0330,Alejandro,Gomez Romero,alejandro.gomez@empresa.com,MX,Female,Soltero,PRD-015,SKU-HOG-015,Producto Decoracion 15,Hogar,Decoracion,119.15,7,251.51,1760.57,Efectivo
TRX-109459,20250901,20250906,CLI-0385,Elena Marta,Sanchez Torres,elena.sanchez@empresa.com,,M,Soltero,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,13,50.13,651.69,Tarjeta
TRX-104652,20260828,20260907,CLI-0244,Fernando Carlos,Garcia Ramirez,fernandogarcia@empresa.com,USA,F,C,PRD-025,SKU-ELE-025,Producto Laptops 25,Electronica,Laptops,34.94,8,45.79,366.32,Efectivo
TRX-105412,20260108,20260115,CLI-0349,Lucia,Perez Gonzalez,luciaperez@empresa.com,Espana,n/a,Soltero,PRD-071,SKU-ELE-071,Producto Audio 71,Electronica,Audio,78.61,3,123.84,371.52,Efectivo
TRX-100023,20260824,,CLI-0028,Rosa Fernando,Ramirez Romero,rosaramirez70@outlook.com,,n/a,C,PRD-047,SKU-HOG-047,Producto Iluminacion 47,Hogar,Iluminacion,190.85,12,247.49,2969.88,Transferencia
TRX-100645,01/07/2025,20250707,CLI-0597,Sofia,Alvarez Garcia,sofiaalvarez79@empresa.com,Colombia,F,S,PRD-050,SKU-HOG-050,Producto Decoracion 50,Hogar,Decoracion,130.41,3,255.82,767.46,Paypal
TRX-101379,24/12/2025,20260103,CLI-0218,Diego Alejandro,Martinez Lopez,diegomartinez70@gmail.com,,Female,Casado,PRD-023,SKU-ELE-023,Producto Laptops 23,Electronica,Laptops,136.95,7,175.76,1230.32,Tarjeta
TRX-105180,23/02/2025,20250303,CLI-0136,Marta Pedro,Ruiz Vargas,mruiz@hotmail.com,US,Male,Soltero,PRD-058,SKU-DEP-058,Producto Calzado 58,Deporte,Calzado,91.03,8,181.18,1449.44,Paypal
TRX-103447,20260303,20260304,CLI-0030,Luis Lucia,Rodriguez Alvarez,luisrodriguez86@outlook.com,Espana,n/a,S,PRD-041,SKU-DEP-041,Producto Accesorios 41,Deporte,Accesorios,15.85,1,30.6,30.6,Tarjeta
TRX-100534,20260522,20260529,CLI-0280,Carmen Laura,Rodriguez Diaz,carmen.rodriguez@hotmail.com,Espana,F,S,PRD-050,SKU-HOG-050,Producto Decoracion 50,Hogar,Decoracion,130.41,1,159.92,159.92,Efectivo
TRX-101285,20260501,20260507,CLI-0528,Juan,Cruz Flores,juancruz82@yahoo.com,Colombia,n/a,Soltero,PRD-040,SKU-ELE-040,Producto Laptops 40,Electronica,Laptops,82.67,9,159.34,1434.06,Transferencia
TRX-108147,20260713,20260722,CLI-0150,Rosa,Perez Rodriguez,rperez@gmail.com,Colombia,Male,C,PRD-080,SKU-ELE-080,Producto Smartphones 80,Electronica,Smartphones,180.62,4,326.25,1305.0,Tarjeta
TRX-101893,0,,CLI-0037,Ana Rosa,Lopez Diaz,analopez@empresa.com,Espana,M,S,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,14,102.94,1441.16,Tarjeta
TRX-104088,20260602,20260608,CLI-0179,Laura Pedro,Garcia Lopez,lauragarcia@outlook.com,Espana,F,C,PRD-003,SKU-DEP-003,Producto Ropa 3,Deporte,Ropa,71.68,13,127.27,1654.51,Efectivo
TRX-109673,20260830,,CLI-0309,Laura,Lopez Garcia,lauralopez82@outlook.com,Mexico,Female,Soltero,PRD-021,SKU-HOG-021,Producto Iluminacion 21,Hogar,Iluminacion,12.73,12,26.86,322.32,Efectivo
TRX-106004,20260710,20260712,CLI-0258,Diego,Gomez Ruiz,diego.gomez@empresa.com,Estados Unidos,Male,Soltero,PRD-046,SKU-HOG-046,Producto Decoracion 46,Hogar,Decoracion,154.86,11,345.75,3803.25,Efectivo
TRX-108389,20260811,20260812,CLI-0394,Daniel Lucia,Martinez Lopez,daniel.martinez@yahoo.com,Colombia,Male,Casado,PRD-005,SKU-ELE-005,Producto Audio 5,Electronica,Audio,17.13,11,37.04,407.44,Paypal
TRX-104099,01/04/2026,20260408,CLI-0144,Laura Jorge,Cruz Sanchez,lauracruz81@empresa.com,MX,F,Casado,PRD-052,SKU-ELE-052,Producto Laptops 52,Electronica,Laptops,137.39,5,231.22,0.0,Efectivo
TRX-107390,11/04/2026,20260414,CLI-0009,Juan Miguel,Suarez Romero,juansuarez@yahoo.com,Mexico,F,Soltero,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,1,40.46,40.46,Transferencia
TRX-101312,20250801,20250806,CLI-0013,Daniel Rosa,Ruiz Sanchez,danielruiz@empresa.com,USA,M,S,PRD-046,SKU-HOG-046,Producto Decoracion 46,Hogar,Decoracion,154.86,3,345.59,1036.77,Transferencia
TRX-103648,20260210,20260218,CLI-0534,Marta Sofia,Perez Ramirez,mperez@yahoo.com,US,Male,Soltero,PRD-020,SKU-HOG-020,Producto Decoracion 20,Hogar,Decoracion,154.0,6,190.32,1141.92,Efectivo
TRX-109271,12/08/2025,20250816,CLI-0396,Lucia,Gonzalez Flores,luciagonzalez83@yahoo.com,USA,n/a,Soltero,PRD-072,SKU-DEP-072,Producto Calzado 72,Deporte,Calzado,107.98,5,218.3,1091.5,Efectivo
TRX-109807,20251206,20251209,CLI-0574,Diego,Suarez Flores,diegosuarez@hotmail.com,CO,Female,Soltero,PRD-035,SKU-HOG-035,Producto Muebles 35,Hogar,Muebles,158.66,13,383.29,4982.77,Transferencia
TRX-108236,20260801,20260807,CLI-0397,Luis Javier,Lopez Martinez,luislopez97@gmail.com,ES,Female,C,PRD-030,SKU-ELE-030,Producto Smartphones 30,Electronica,Smartphones,8.23,9,19.75,177.75,Transferencia
TRX-101276,20250522,20250528,CLI-0221,Daniel,Martinez Garcia,daniel.martinez@gmail.com,Estados Unidos,F,S,PRD-070,SKU-ELE-070,Producto Smartphones 70,Electronica,Smartphones,176.03,5,299.92,1499.6,Transferencia
TRX-105945,20251114,20251124,CLI-0581,Pedro Alejandro,Vargas Suarez,pedrovargas91@empresa.com,CO,Male,C,PRD-061,SKU-ELE-061,Producto Smartphones 61,Electronica,Smartphones,146.29,6,327.0,1962.0,Transferencia
TRX-105587,20260528,20260603,CLI-0476,Laura Javier,Lopez Torres,lauralopez@hotmail.com,ES,F,C,PRD-011,SKU-DEP-011,Producto Calzado 11,Deporte,Calzado,87.8,13,200.84,2610.92,Transferencia
TRX-103784,20250104,20250109,CLI-0306,Laura,Alvarez Ruiz,lalvarez@outlook.com,Mexico,M,S,PRD-029,SKU-ELE-029,Producto Laptops 29,Electronica,Laptops,191.94,5,264.46,1322.3,Paypal
TRX-102439,20250626,20250701,CLI-0587,Luis,Gomez Diaz,luisgomez75@hotmail.com,Mexico,M,C,PRD-064,SKU-HOG-064,Producto Decoracion 64,Hogar,Decoracion,107.81,5,129.58,647.9,Transferencia
TRX-100675,20260827,20260831,CLI-0042,Marta,Ruiz Cruz,martaruiz@yahoo.com,Espana,Male,S,PRD-004,SKU-DEP-004,Producto Calzado 4,Deporte,Calzado,181.83,9,365.61,3290.49,Paypal
TRX-108110,20250829,20250904,CLI-0460,Juan,Gomez Diaz,juangomez@outlook.com,US,F,S,PRD-062,SKU-HOG-062,Producto Muebles 62,Hogar,Muebles,13.56,9,19.71,177.39,Efectivo
TRX-107729,20250322,20250330,CLI-0326,Pedro,Gonzalez Torres,pgonzalez@hotmail.com,Colombia,F,S,PRD-026,SKU-ELE-026,Producto Smartphones 26,Electronica,Smartphones,146.75,14,303.19,4244.66,Transferencia
TRX-105019,20260211,20260214,CLI-0109,Lucia,Cruz Suarez,luciacruz@hotmail.com,US,F,C,PRD-017,SKU-ELE-017,Producto Smartphones 17,Electronica,Smartphones,152.07,14,254.15,3558.1,Tarjeta
TRX-109982,20260623,20260626,CLI-0350,Juan Laura,Sanchez Flores,jsanchez@hotmail.com,US,n/a,Casado,PRD-036,SKU-DEP-036,Producto Accesorios 36,Deporte,Accesorios,92.56,1,199.61,199.61,Tarjeta
TRX-109314,20250315,20250316,CLI-0158,Alejandro,Rodriguez Martinez,alejandrorodriguez@empresa.com,Estados Unidos,Male,S,PRD-024,SKU-DEP-024,Producto Ropa 24,Deporte,Ropa,57.74,11,125.52,1380.72,Efectivo
TRX-104983,20260831,,CLI-0261,Javier Elena,Alvarez Vargas,javieralvarez93@hotmail.com,,F,C,PRD-014,SKU-ELE-014,Producto Laptops 14,Electronica,Laptops,43.1,5,81.41,407.05,Paypal
TRX-108573,20260212,20260214,CLI-0036,Carlos Carmen,Ramirez Alvarez,carlos.ramirez@empresa.com,Estados Unidos,Male,S,PRD-071,SKU-ELE-071,Producto Audio 71,Electronica,Audio,78.61,9,154.38,1389.42,Paypal
TRX-106820,20260813,,CLI-0144,Laura Jorge,Cruz Sanchez,lauracruz81@empresa.com,MX,F,Casado,PRD-057,SKU-HOG-057,Producto Iluminacion 57,Hogar,Iluminacion,36.11,13,47.28,614.64,Transferencia
TRX-108802,20250514,20250520,CLI-0390,Laura Elena,Gonzalez Ramirez,laura.gonzalez@hotmail.com,USA,Male,Soltero,PRD-049,SKU-DEP-049,Producto Ropa 49,Deporte,Ropa,188.34,7,233.11,1631.77,Tarjeta
TRX-105684,20260126,20260202,CLI-0177,Laura Diego,Sanchez Vargas,laurasanchez88@yahoo.com,USA,n/a,Casado,PRD-051,SKU-HOG-051,Producto Muebles 51,Hogar,Muebles,52.95,6,67.76,406.56,Paypal
TRX-102692,20250127,20250204,CLI-0579,Elena Daniel,Torres Ruiz,elenatorres84@yahoo.com,MX,n/a,Casado,PRD-026,SKU-ELE-026,Producto Smartphones 26,Electronica,Smartphones,146.75,8,225.41,1803.28,Paypal
TRX-107950,20250821,20250822,CLI-0586,Pedro Luis,Torres Garcia,pedro.torres@yahoo.com,,Female,Casado,PRD-054,SKU-DEP-054,Producto Ropa 54,Deporte,Ropa,169.58,2,332.8,665.6,Efectivo
TRX-105773,20250424,20250427,CLI-0161,Juan Marta,Perez Lopez,jperez@empresa.com,ES,Male,Soltero,PRD-009,SKU-DEP-009,Producto Calzado 9,Deporte,Calzado,129.82,9,201.44,1812.96,Efectivo
TRX-108511,20251107,20251108,CLI-0464,Fernando,Suarez Gonzalez,fsuarez@empresa.com,US,n/a,S,PRD-066,SKU-DEP-066,Producto Calzado 66,Deporte,Calzado,163.68,2,222.51,445.02,Efectivo
TRX-105549,20251105,20251110,CLI-0204,Miguel,Suarez Diaz,miguel.suarez@yahoo.com,Espana,Male,Soltero,PRD-065,SKU-ELE-065,Producto Laptops 65,Electronica,Laptops,31.64,9,78.08,702.72,Paypal
TRX-103794,20260528,20260602,CLI-0384,Juan Lucia,Garcia Suarez,jgarcia@yahoo.com,CO,Female,Soltero,PRD-026,SKU-ELE-026,Producto Smartphones 26,Electronica,Smartphones,146.75,12,188.5,2262.0,Tarjeta
TRX-107263,20250802,20250809,CLI-0046,Marta,Gonzalez Lopez,martagonzalez78@empresa.com,ES,Male,S,PRD-080,SKU-ELE-080,Producto Smartphones 80,Electronica,Smartphones,180.62,8,337.81,2702.48,Transferencia
TRX-102332,20260223,20260224,CLI-0295,Alejandro Miguel,Gonzalez Alvarez,alejandrogonzalez@hotmail.com,CO,F,Casado,PRD-017,SKU-ELE-017,Producto Smartphones 17,Electronica,Smartphones,152.07,4,351.79,1407.16,Tarjeta
